entity_id,entity_name,group_id,date,signal_type,severity,severity_rule,magnitude,magnitude_unit,detail,source_doc,source_page,evidence_text
600019,宝山钢铁股份有限公司,G_BAOWU,2024-07-25,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,150,万吨/年,capacity_construction 绿色低碳厚板工厂 厚板,data/gold/capacity_dev/capacity_dev_001_600019_baosteel_construction.json,3,年产250万吨直接还原铁、166.7万吨钢、150万吨厚板
600019,宝山钢铁股份有限公司,G_BAOWU,2018-08-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,402,万吨/年,capacity_construction 三高炉系统 铁水,data/gold/capacity_dev/capacity_dev_002_600019_baosteel_construction.json,2,本项目年新增铁水402万吨、钢水360万吨、热轧产品450万吨、冷轧产品166万吨。
600019,宝山钢铁股份有限公司,G_BAOWU,2018-08-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,360,万吨/年,capacity_construction 三高炉系统 钢水,data/gold/capacity_dev/capacity_dev_002_600019_baosteel_construction.json,2,本项目年新增铁水402万吨、钢水360万吨、热轧产品450万吨、冷轧产品166万吨。
600019,宝山钢铁股份有限公司,G_BAOWU,2018-08-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,450,万吨/年,capacity_construction 热轧单元 热轧产品,data/gold/capacity_dev/capacity_dev_002_600019_baosteel_construction.json,2,本项目年新增铁水402万吨、钢水360万吨、热轧产品450万吨、冷轧产品166万吨。
600019,宝山钢铁股份有限公司,G_BAOWU,2018-08-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,166,万吨/年,capacity_construction 冷轧单元 冷轧产品,data/gold/capacity_dev/capacity_dev_002_600019_baosteel_construction.json,2,本项目年新增铁水402万吨、钢水360万吨、热轧产品450万吨、冷轧产品166万吨。
000709,河钢股份有限公司,G_HBIS,2022-08-26,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,405,万吨/年,capacity_construction 铁钢轧综合配套工程 铁钢轧综合配套产能,data/gold/capacity_dev/capacity_dev_003_000709_hbis_construction.json,1,生产规模为铁钢轧综合配套405万吨/年，计划总投资262.77亿元。
000709,河钢股份有限公司,G_HBIS,2022-08-26,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,334,万吨/年,capacity_construction  炼铁产能,data/gold/capacity_dev/capacity_dev_003_000709_hbis_construction.json,2,需要通过产能减量置换方式淘汰334万吨炼铁产能、507万吨炼钢产能。
000709,河钢股份有限公司,G_HBIS,2022-08-26,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,507,万吨/年,capacity_construction  炼钢产能,data/gold/capacity_dev/capacity_dev_003_000709_hbis_construction.json,2,需要通过产能减量置换方式淘汰334万吨炼铁产能、507万吨炼钢产能。
000709,河钢股份有限公司,G_HBIS,2022-10-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,105,万吨/年,commissioning 一期1#焦炉 焦炭,data/gold/capacity_dev/capacity_dev_005_000709_hbis_commissioning.json,1,一期1#焦炉已经装煤出焦，设计产能为焦炭105万吨、粗苯1.1万吨、焦油4万吨、硫铵1.2万吨。
000709,河钢股份有限公司,G_HBIS,2022-10-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,1.1,万吨/年,commissioning 一期1#焦炉 粗苯,data/gold/capacity_dev/capacity_dev_005_000709_hbis_commissioning.json,1,一期1#焦炉已经装煤出焦，设计产能为焦炭105万吨、粗苯1.1万吨、焦油4万吨、硫铵1.2万吨。
000709,河钢股份有限公司,G_HBIS,2022-10-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,4,万吨/年,commissioning 一期1#焦炉 焦油,data/gold/capacity_dev/capacity_dev_005_000709_hbis_commissioning.json,1,一期1#焦炉已经装煤出焦，设计产能为焦炭105万吨、粗苯1.1万吨、焦油4万吨、硫铵1.2万吨。
000709,河钢股份有限公司,G_HBIS,2022-10-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,1.2,万吨/年,commissioning 一期1#焦炉 硫铵,data/gold/capacity_dev/capacity_dev_005_000709_hbis_commissioning.json,1,一期1#焦炉已经装煤出焦，设计产能为焦炭105万吨、粗苯1.1万吨、焦油4万吨、硫铵1.2万吨。
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2020-11-06,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,40,万吨/年,technical_upgrade 立式连续镀锌线 热镀锌产品,data/gold/capacity_dev/capacity_dev_007_000932_valin_technical_upgrade.json,1,项目建成后年产规模为40万吨，全部为热镀锌产品
600581,新疆八一钢铁股份有限公司,G_BAOWU,2022-12-28,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,1,套,capacity_construction 干熄焦装置,data/gold/capacity_dev/capacity_dev_009_600581_bayi_construction.json,1,公司在现有2套干熄焦的基础上，拟新建1套干熄焦装置
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-02-25,capacity_reduction,info,产能变化只作背景，严重程度由方向三结合供需关系判断,35,t/座,capacity_replacement 3×35t转炉系统,data/gold/capacity_dev/capacity_dev_010_600231_linggang_replacement.json,1,凌钢3×35t转炉系统已经停产，主体设备完成去功能化
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-02-25,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,120,t/座,capacity_replacement 120t转炉系统,data/gold/capacity_dev/capacity_dev_010_600231_linggang_replacement.json,2,凌钢新建120t转炉系统符合相关设计规范要求，与产能置换方案公告的结果一致。
600231,凌源钢铁股份有限公司,G_ANSTEEL,2021-04-08,project_delay,low,delay: 延期=low，暂停/终止=medium,46509.29,万元(投资额),原料场改扩建工程,data/gold/capacity_dev/capacity_dev_011_600231_linggang_delay.json,2,根据公司募集资金投资项目的实际进展情况，经审慎研究，将原料场改扩建工程进行延期至2021年9月末。
601686,天津友发钢管集团股份有限公司,G_601686,2024-12-13,project_delay,medium,termination: 延期=low，暂停/终止=medium,320000.0,万元(投资额),唐山友发新型建筑器材有限公司焊接钢管、热浸镀锌盘扣脚手架、爬架加工项目,data/gold/capacity_dev/capacity_dev_012_601686_youfa_termination.json,1,公司终止实施2022年度公开发行可转换公司债券募投项目“唐山友发新型建筑器材有限公司焊接钢管、热浸镀锌盘扣脚手架、爬架加工项目”，并将剩余募集资金用于永久补充流动资金
600399,抚顺特殊钢股份有限公司,G_SHAGANG,2023-04-20,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,6940,吨/年,technical_upgrade 高合金板材生产线 高合金板材,data/gold/capacity_holdout/capacity_holdout_003_600399_equipment_heavy_upgrade.json,2,年增加产能6940吨
600399,抚顺特殊钢股份有限公司,G_SHAGANG,2023-04-20,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,5400,吨/年,technical_upgrade 真空感应炉 感应钢,data/gold/capacity_holdout/capacity_holdout_003_600399_equipment_heavy_upgrade.json,2,感应钢年产能提高5400
600399,抚顺特殊钢股份有限公司,G_SHAGANG,2023-04-20,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,9720,吨/年,technical_upgrade 真空自耗炉 自耗钢,data/gold/capacity_holdout/capacity_holdout_003_600399_equipment_heavy_upgrade.json,2,自耗钢年产能提高
000778,新兴铸管股份有限公司,G_000778,2020-09-30,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,194,万吨/年,technical_upgrade 6.73米复热式捣固焦炉 干全焦,data/gold/capacity_holdout/capacity_holdout_004_000778_equipment_heavy_upgrade.json,1,按年工作日365天计算，干全焦产能194万吨
603995,甬金科技集团股份有限公司,G_603995,2024-03-29,project_delay,low,delay: 延期=low，暂停/终止=medium,122868.0,万元(投资额),年加工22万吨精密不锈钢板带项目,data/gold/capacity_holdout/capacity_holdout_005_603995_multi_project_delay.json,3,拟将“年加工22万吨精密不锈钢板带项目”达到预定可使用状态的时间进行延期
603878,江苏武进不锈股份有限公司,G_603878,2019-04-26,project_delay,low,delay: 延期=low，暂停/终止=medium,17767.0,万元(投资额),年产6000吨油气输送用不锈钢焊管项目,data/gold/capacity_holdout/capacity_holdout_006_603878_multi_project_delay.json,1,同意公司募集资金投资项目之“年产6000吨油气输送用不锈钢焊管项目”延期至2020年6月30日
603995,甬金科技集团股份有限公司,G_603995,2023-06-02,project_delay,medium,termination: 延期=low，暂停/终止=medium,,万元(投资额),年加工70万吨宽幅冷轧不锈钢板带项目,data/gold/capacity_holdout/capacity_holdout_007_603995_overseas_termination.json,1,双方共同决定终止对该项目的投资，并同意注销该项目公司。
000959,北京首钢股份有限公司,G_SHOUGANG,2020-04-29,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,95,万吨/年,commissioning 连续式酸洗线 热轧酸洗板,data/gold/capacity_holdout/capacity_holdout_009_000959_commissioning.json,1,公司热轧酸洗板产能将新增约95万吨/年
000709,河钢股份有限公司,G_HBIS,2026-07-24,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,242,万吨/年,capacity_construction 5600mm热轧宽厚板生产线 合格成品,data/gold/capacity_v5_dev/capacity_v5_dev_004_000709_hbis_plate_construction.json,1,项目建成后，年产合格成品242万吨，不新增钢铁产能。
N_湖南泰嘉新材料科技股份有限公司,湖南泰嘉新材料科技股份有限公司,,2025-07-16,project_delay,low,delay: 延期=low，暂停/终止=medium,11211.13,万元(投资额),硬质合金带锯条产线建设项目,data/gold/capacity_v5_dev/capacity_v5_dev_005_002843_bichamp_multi_delay.json,1,同意公司根据外部环境及公司实际情况延期实施“硬质合金带锯条产线建设项目”、“高速钢双金属带锯条产线建设项目”、“新能源电源及储能电源生产基地项目”。上述项目达到预定可使用状态日期均延期至2026年9月20日。
N_湖南泰嘉新材料科技股份有限公司,湖南泰嘉新材料科技股份有限公司,,2025-07-16,project_delay,low,delay: 延期=low，暂停/终止=medium,12280.5,万元(投资额),高速钢双金属带锯条产线建设项目,data/gold/capacity_v5_dev/capacity_v5_dev_005_002843_bichamp_multi_delay.json,1,同意公司根据外部环境及公司实际情况延期实施“硬质合金带锯条产线建设项目”、“高速钢双金属带锯条产线建设项目”、“新能源电源及储能电源生产基地项目”。上述项目达到预定可使用状态日期均延期至2026年9月20日。
N_湖南泰嘉新材料科技股份有限公司,湖南泰嘉新材料科技股份有限公司,,2025-07-16,project_delay,low,delay: 延期=low，暂停/终止=medium,24183.79,万元(投资额),新能源电源及储能电源生产基地项目,data/gold/capacity_v5_dev/capacity_v5_dev_005_002843_bichamp_multi_delay.json,1,同意公司根据外部环境及公司实际情况延期实施“硬质合金带锯条产线建设项目”、“高速钢双金属带锯条产线建设项目”、“新能源电源及储能电源生产基地项目”。上述项目达到预定可使用状态日期均延期至2026年9月20日。
N_安徽铜冠铜箔集团股份有限公司,安徽铜冠铜箔集团股份有限公司,,2024-04-24,project_delay,low,delay: 延期=low，暂停/终止=medium,10028.2,万元(投资额),高性能电子铜箔技术中心项目,data/gold/capacity_v5_dev/capacity_v5_dev_006_301217_tongguan_multi_delay.json,4,“高性能电子铜箔技术中心项目”、“铜陵铜冠年产1万吨电子铜箔项目”、“铜冠铜箔年产1.5万吨电子铜箔项目”均延期至2024年6月。
N_安徽铜冠铜箔集团股份有限公司,安徽铜冠铜箔集团股份有限公司,,2024-04-24,project_delay,low,delay: 延期=low，暂停/终止=medium,93184.0,万元(投资额),铜陵铜冠年产1万吨电子铜箔项目,data/gold/capacity_v5_dev/capacity_v5_dev_006_301217_tongguan_multi_delay.json,4,“高性能电子铜箔技术中心项目”、“铜陵铜冠年产1万吨电子铜箔项目”、“铜冠铜箔年产1.5万吨电子铜箔项目”均延期至2024年6月。
N_安徽铜冠铜箔集团股份有限公司,安徽铜冠铜箔集团股份有限公司,,2024-04-24,project_delay,low,delay: 延期=low，暂停/终止=medium,134477.0,万元(投资额),铜冠铜箔年产1.5万吨电子铜箔项目,data/gold/capacity_v5_dev/capacity_v5_dev_006_301217_tongguan_multi_delay.json,4,“高性能电子铜箔技术中心项目”、“铜陵铜冠年产1万吨电子铜箔项目”、“铜冠铜箔年产1.5万吨电子铜箔项目”均延期至2024年6月。
600282,南京钢铁股份有限公司,G_CITIC,2021-07-20,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,390,万吨/年,capacity_construction  焦炭,data/gold/capacity_v5_dev/capacity_v5_dev_008_600282_nangang_overseas_progress.json,1,签署《印尼金祥新能源科技有限责任公司年产390万吨焦炭项目合资协议》
002756,永兴特种材料科技股份有限公司,G_002756,2018-03-08,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,25,万吨/年,commissioning 棒线加工生产线 高品质不锈钢和特种合金棒线,data/gold/capacity_v6_holdout/capacity_v6_holdout_001_002756_commissioning.json,1,建设的“年产25万吨高品质不锈钢和特种合金棒线项目”建成投产
002478,江苏常宝钢管股份有限公司,G_002478,2018-09-29,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,30,万吨/年,capacity_construction 热轧无缝钢管生产线 专用特种无缝钢管,data/gold/capacity_v6_holdout/capacity_v6_holdout_003_002478_construction.json,1,项目建成后年生产各类专用特种无缝钢管30万吨
002318,浙江久立特材科技股份有限公司,G_002318,2024-06-18,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,20000,吨/年,capacity_construction  核能及油气用高性能管材,data/gold/capacity_v6_holdout/capacity_v6_holdout_004_002318_construction.json,1,项目名称：年产20000吨核能及油气用高性能管材项目
002318,浙江久立特材科技股份有限公司,G_002318,2021-12-31,capacity_increase,info,产能变化只作背景，严重程度由方向三结合供需关系判断,1000,吨/年,commissioning  航空航天材料及制品,data/gold/capacity_v6_holdout/capacity_v6_holdout_005_002318_commissioning.json,1,产1000吨航空航天材料及制品项目
002541,安徽鸿路钢结构（集团）股份有限公司,G_002541,2024-03-30,project_delay,low,delay: 延期=low，暂停/终止=medium,8000.0,万元(投资额),鸿路钢构信息化与智能化管理平台建设项目,data/gold/capacity_v6_holdout/capacity_v6_holdout_006_002541_delay.json,2,计划将“鸿路钢构信息化与智能化管理平台建设项目”的预定可使用状态日期由2023年12月31日延期至2024年12月31日
688186,张家港广大特材股份有限公司,G_688186,2022-03-09,project_delay,low,delay: 延期=low，暂停/终止=medium,30000.0,万元(投资额),特殊合金材料扩建项目,data/gold/capacity_v6_holdout/capacity_v6_holdout_007_688186_delay.json,1,同意公司将募投项目“特殊合金材料扩建项目”达到预定可使用状态的时间延长至2024年12月
300881,盛德鑫泰新材料股份有限公司,G_300881,2022-04-15,project_delay,low,delay: 延期=low，暂停/终止=medium,26242.147,万元(投资额),新建特种设备用不锈钢、合金钢无缝钢管制造项目,data/gold/capacity_v6_holdout/capacity_v6_holdout_008_300881_delay.json,1,同意将“新建特种设备用不锈钢、合金钢无缝钢管制造项目”的预计完成时间由2022年2月延期至2023年2月
002443,浙江金洲管道科技股份有限公司,G_002443,2024-08-29,project_delay,medium,suspension: 延期=low，暂停/终止=medium,,万元(投资额),年产100万吨清洁能源及高端装备用精密管未来工厂项目,data/gold/capacity_v6_holdout/capacity_v6_holdout_010_002443_progress.json,2,公司决定暂缓实施本固定资产投资建设项目
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,3600.0,万元,guarantee_limit → 江西方大特钢汽车悬架集团有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"1
悬架集团
兴业银行股份有限公司南昌分行
3,600.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,1000.0,万元,guarantee_limit → 济南方大重弹汽车悬架有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"2
济南重弹
北京银行股份有限公司济南分行
1,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,3000.0,万元,guarantee_limit → 济南方大重弹汽车悬架有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"3
济南重弹
中国光大银行股份有限公司济南分行
3,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,2000.0,万元,guarantee_limit → 济南方大重弹汽车悬架有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"4
济南重弹
招商银行股份有限公司济南分行
2,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,3000.0,万元,guarantee_limit → 江西方大长力汽车零部件有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"5
方大长力
招商银行股份有限公司南昌分行
3,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,10000.0,万元,guarantee_limit → 江西方大长力汽车零部件有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"6
方大长力
兴业银行股份有限公司南昌分行
10,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,10000.0,万元,guarantee_limit → 江西方大长力汽车零部件有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"7
方大长力
中信银行股份有限公司南昌分行
10,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,5000.0,万元,guarantee_limit → 重庆红岩方大汽车悬架有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"8
重庆红岩
重庆银行股份有限公司渝北支行
5,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,7000.0,万元,guarantee_limit → 重庆红岩方大汽车悬架有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"9
重庆红岩
重庆机电控股集团财务有限公司
7,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,4800.0,万元,guarantee_limit → 江西方大长力汽车零部件有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"10
方大长力
广发银行股份有限公司南昌分行
4,800.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,4800.0,万元,guarantee_limit → 江西方大特钢汽车悬架集团有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"11
悬架集团
广发银行股份有限公司南昌分行
4,800.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,15000.0,万元,guarantee_limit → 宁波方大海鸥贸易有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"12
宁波海鸥
中国光大银行股份有限公司南昌分行
15,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,1000.0,万元,guarantee_limit → 南昌长力二次资源销售有限公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"13
长力二次资源
中国银行股份有限公司南昌市青云谱支行
1,000.00"
600507,方大特钢科技股份有限公司,G_FANGDA,2024-08-30,credit_exposure,low,为子公司担保=low,5000.0,万元,guarantee_limit → 本溪满族自治县同达铁选有限责任公司,data/gold/guarantee_dev/guarantee_001_600507_guarantee_multi_subsidiary.json,2,"14
同达铁选
中国民生银行股份有限公司沈阳分行
5,000.00"
600408,山西安泰集团股份有限公司,G_ANTAI,2025-06-06,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,40650.0,万元,guarantee_limit → 山西新泰钢铁有限公司,data/gold/guarantee_dev/guarantee_002_600408_guarantee_related_party.json,2,"40,650.00   2025-08-07   40,650.00"
600408,山西安泰集团股份有限公司,G_ANTAI,2025-06-06,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,19350.0,万元,guarantee_limit → 山西新泰钢铁有限公司,data/gold/guarantee_dev/guarantee_002_600408_guarantee_related_party.json,2,"19,350.00   2025-11-04   19,350.00"
600408,山西安泰集团股份有限公司,G_ANTAI,2025-06-06,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,5750.0,万元,guarantee_limit → 山西新泰钢铁有限公司,data/gold/guarantee_dev/guarantee_002_600408_guarantee_related_party.json,2,"6,400.00   2025-12-20    5,750.00"
600408,山西安泰集团股份有限公司,G_ANTAI,2025-06-06,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,16820.0,万元,guarantee_limit → 山西新泰钢铁有限公司,data/gold/guarantee_dev/guarantee_002_600408_guarantee_related_party.json,2,"16,817.25   2029-06-20   16,820.00"
E_TJ_PIPE,天津钢管制造有限公司,G_CITIC,2025-06-26,credit_exposure,low,为子公司担保=low,22900.0,万元,guarantee_provided → 天津钢管国际经济贸易有限公司,data/gold/guarantee_dev/guarantee_003_000708_guarantee_intra_group.json,1,"天管国贸在中国银行股份有限公司天津东丽支行（以下简称“中国
银行”）申请 2.29 亿元人民币的授信额度，由天津钢管提供连带责任保
证担保"
600282,南京钢铁股份有限公司,G_CITIC,2026-05-07,credit_exposure,low,为子公司担保=low,,万元,guarantee_provided → PT. KinXiang New Energy Technologies Indonesia,data/gold/guarantee_dev/guarantee_004_600282_guarantee_progress_foreign_currency.json,3,"1、银行：交通银行股份有限公司江苏省分行
2、担保方式：连带责任保证
3、担保的主债权本金余额最高额：1,590万美元"
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2026-03-30,credit_exposure,low,为子公司担保=low,653900.0,万元,guarantee_limit → 湖南华菱湘潭钢铁有限公司,data/gold/guarantee_test/guarantee_test_001_000932_annual_limit.json,2,湖南华菱湘潭钢铁有限公司 65.39
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2026-03-30,credit_exposure,low,为子公司担保=low,996000.0,万元,guarantee_limit → 湖南华菱涟源钢铁有限公司,data/gold/guarantee_test/guarantee_test_001_000932_annual_limit.json,2,湖南华菱涟源钢铁有限公司 99.6
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2026-03-30,credit_exposure,low,为子公司担保=low,529600.0,万元,guarantee_limit → 衡阳华菱钢管有限公司,data/gold/guarantee_test/guarantee_test_001_000932_annual_limit.json,2,衡阳华菱钢管有限公司 52.96
000932,湖南华菱钢铁股份有限公司,G_HUNAN,2026-03-30,credit_exposure,low,为子公司担保=low,48400.0,万元,guarantee_limit → 衡阳华菱连轧管有限公司,data/gold/guarantee_test/guarantee_test_001_000932_annual_limit.json,2,衡阳华菱连轧管有限公司 4.84
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-12-30,credit_exposure,low,为子公司担保=low,250000.0,万元,guarantee_limit → 福建泉州闽光钢铁有限责任公司,data/gold/guarantee_test/guarantee_test_002_002110_annual_limit.json,1,"福建泉州闽光钢铁有限责任公司 250,000"
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-12-30,credit_exposure,low,为子公司担保=low,300000.0,万元,guarantee_limit → 福建罗源闽光钢铁有限责任公司,data/gold/guarantee_test/guarantee_test_002_002110_annual_limit.json,1,"福建罗源闽光钢铁有限责任公司 300,000"
002110,福建三钢闽光股份有限公司,G_FJYJ,2025-12-30,credit_exposure,low,为子公司担保=low,500000.0,万元,guarantee_limit → 福建闽光云商有限公司,data/gold/guarantee_test/guarantee_test_002_002110_annual_limit.json,1,"福建闽光云商有限公司 500,000"
600569,安阳钢铁股份有限公司,G_ANYANG,2026-02-09,credit_exposure,low,为子公司担保=low,15000.0,万元,guarantee_provided → 河南安钢周口钢铁有限责任公司,data/gold/guarantee_test/guarantee_test_003_600569_progress.json,1,计划融资金额为不超过人民币 1.5 亿元，融资期限不超过 3 年。公司为河南安钢周口钢铁有限责任公司以上融资事项提供连带责任担保。
600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,2025-09-06,credit_exposure,low,为子公司担保=low,30000.0,万元,guarantee_limit → 甘肃酒钢宏兴宏翔能源有限责任公司,data/gold/guarantee_test/guarantee_test_005_600307_wholly_owned.json,1,公司本次为宏翔能源公司向金融机构申请的 3 亿元（含本数）授信业务提供连带责任保证担保
600231,凌源钢铁股份有限公司,G_ANSTEEL,2023-06-29,credit_exposure,medium,为非子公司（股东、兄弟公司、联营或无关方）担保=medium,28600.0,万元,guarantee_provided → 凌源钢铁集团有限责任公司,data/gold/guarantee_test/guarantee_test_006_600231_related_controlling_shareholder.json,1,公司本次为凌钢集团与华夏银行股份有限公司沈阳分行（以下简称“华夏银行沈阳分行”）签订的人民币 2.86 亿元《最高额融资合同》提供连带责任保证担保
600307,甘肃酒钢集团宏兴钢铁股份有限公司,G_JISCO,2025-04-30,credit_exposure,low,为子公司担保=low,10000.0,万元,guarantee_limit → 酒钢集团榆中钢铁有限责任公司,data/gold/guarantee_test/guarantee_test_007_600307_wholly_owned_2.json,1,公司本次为榆钢公司向金融机构申请的 4.5 亿元融资业务的敞口部分（不超过 1 亿元）提供连带责任保证担保
N_浙江华友钴业股份有限公司,浙江华友钴业股份有限公司,,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",32000000,股,华友控股 质押给 国泰海通证券股份有限公司,data/gold/pledge_test/pledge_01_huayou.json,1,"股东
名称
是否为控
股股东
本次质押
股数（股）
是否为
限售股
是否补
充质押
质押起始
日
质押到期
日
质权人
占其所
持股份
比例
占公司
总股本
比例
质押融资
资金用途
华友
控股
是
32,000,000
否
否
2025/11/19
2026/11/19
国泰海通
证券股份
有限公司
10.37%
1.69%
为融资提
供担保"
N_江苏永鼎股份有限公司,江苏永鼎股份有限公司,,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",35000000,股,永鼎集团 质押给 江苏银行苏州分行,data/gold/pledge_test/pledge_02_yongding.json,3,"股东名称 
是否为控
股股东 
本次质押股数(股) 
是否为
限售股 
是否补
充质押 
质押起始日 
质押到期日 
质权人 
占其所持
股份比例 
占公司总
股本比例 
质押融资  
资金用途 
永鼎集团 
是 
35,000,000 
否 
否 
2024-12-20 
2025-12-8 
江苏银行
苏州分行 
9.15% 
2.39% 补充流动
资金"
N_浙江亚厦装饰股份有限公司,浙江亚厦装饰股份有限公司,,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",14000000,股,亚厦控股 质押给 华夏银行股份有限公司杭州分行,data/gold/pledge_test/pledge_03_yasha.json,2,"股
东
名
称
是否为
控股股
东及其
一致行
动人
本次质押
数量
（股）
占其所
持股份
比例
占公司
总股本
比例
是否
为限
售股
是否
为补
充质
押
质押
起始日
质押
到期日
质权人
质押用
途
亚
厦
控
股
是
14,000,000
3.19%
1.04%
否
否
2025-9-17
申请解除
质押之日
止
华夏银行
股份有限
公司杭州
分行
自身经
营的资
金需求"
N_通鼎互联信息股份有限公司,通鼎互联信息股份有限公司,,,share_pledge,low,"本次质押占其持股 >=80% high, >=50% medium",30600000,股,通鼎集团 质押给 江苏江阴农村商业银行股份有限公司苏州分行,data/gold/pledge_test/pledge_05_tongding.json,2,"股东名
称
是否为控
股股东或
第一大股
东及其一
致行动人
本次质押数
量（股）
占其所
持股份
比例
占公司
总股本
比例
是否为
限售股
是否为
补充质
押
质押起始日
质押到期
日
质权人
质押用途
通鼎集
团
是
30,600,000
7.90%
2.49%
否
否
2026/1/7
至质权人
申请解除
质押为止
江苏江阴
农村商业
银行股份
有限公司
苏州分行
自身生产
经营"
