edge_type,src_id,src_name,dst_id,dst_name,src_group,dst_group,same_group,relationship,status,amount_wan,prior_actual_wan,category_text,period,issuer_id,announcement_date,source_doc,source_page,evidence_text,src_matched_by,dst_matched_by,src_scope,dst_scope
supply,N_涟钢冶金,涟钢冶金,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,67821.0,60099.0,原辅料,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"原辅料 67,821 60,099",group_token,exact,self,self
supply,N_涟钢机电,涟钢机电,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,74360.0,38945.0,原辅料,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"原辅料 74,360 38,945",group_token,exact,self,self
service,N_涟钢物流,涟钢物流,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,28153.0,27167.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 28,153 27,167",group_token,exact,self,self
service,N_涟钢建设,涟钢建设,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,68040.0,68395.0,工程建设,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"工程建设 68,040 68,395",group_token,exact,self,self
service,N_涟钢工程技术,涟钢工程技术,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,9450.0,10184.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 9,450 10,184",group_token,exact,self,self
supply,N_涟钢振兴,涟钢振兴,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,61728.0,49936.0,原辅料,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"原辅料 61,728 49,936",group_token,exact,self,self
service,N_涟钢振兴,涟钢振兴,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,15136.0,13950.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 15,136 13,950",group_token,exact,self,self
lease,E_HENGGANG_GROUP,衡钢集团及其子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,477.0,477.0,租赁,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,租赁 477 477,exact,exact,self_and_subsidiaries,self
service,E_HENGGANG_GROUP,衡钢集团及其子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,69144.0,66546.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 69,144 66,546",exact,exact,self_and_subsidiaries,self
supply,E_HENGGANG_GROUP,衡钢集团及其子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,16324.0,12494.0,原辅料,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"原辅料 16,324 12,494",exact,exact,self_and_subsidiaries,self
supply,N_湖南国贸集团,湖南国贸集团,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,174660.0,184721.0,原辅料,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"原辅料 174,660 184,721",relationship,exact,self,self
service,N_华菱云创,华菱云创,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,47382.0,37537.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 47,382 37,537",group_token,exact,self,self
service,E_HUNAN_GROUP,湖南钢铁集团其他子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,18240.0,17384.0,接受劳务,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"接受劳务 18,240 17,384",exact,exact,subsidiaries,self
lease,E_HUNAN_GROUP,湖南钢铁集团其他子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,821.0,816.0,租赁,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,租赁 821 816,exact,exact,subsidiaries,self
supply,000932,湖南华菱钢铁股份有限公司,E_XIANGGANG_GROUP,湘钢集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,90224.0,89359.0,动力介质,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"动力介质 90,224 89,359",exact,exact,self,self
supply,000932,湖南华菱钢铁股份有限公司,E_XIANGGANG_GROUP,湘钢集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,265.0,228.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,钢材 265 228,exact,exact,self,self
supply,000932,湖南华菱钢铁股份有限公司,E_XIANGGANG_GROUP,湘钢集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,10855.0,10859.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"代购物资 10,855 10,859",exact,exact,self,self
supply,000932,湖南华菱钢铁股份有限公司,E_XIANGGANG_GROUP,湘钢集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,14043.0,14043.0,废弃物,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"废弃物 14,043 14,043",exact,exact,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_湘潭瑞通,湘潭瑞通,G_HUNAN,G_HUNAN,1,sister_company,estimate,171825.0,172430.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,2,"代购物资 171,825 172,430",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_湘钢金属,湘钢金属,G_HUNAN,G_HUNAN,1,sister_company,estimate,74700.0,77047.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 74,700 77,047",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_中冶湘重,中冶湘重,G_HUNAN,G_HUNAN,1,sister_company,estimate,1121.0,1590.0,动力介质,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"动力介质 1,121 1,590",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_中冶湘重,中冶湘重,G_HUNAN,G_HUNAN,1,sister_company,estimate,21964.0,21863.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 21,964 21,863",exact,relationship,self,self
lease,000932,湖南华菱钢铁股份有限公司,N_中冶湘重,中冶湘重,G_HUNAN,G_HUNAN,1,sister_company,estimate,157.0,157.0,租赁,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,租赁 157 157,exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_洪盛物流,洪盛物流,G_HUNAN,G_HUNAN,1,sister_company,estimate,51050.0,47396.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 51,050 47,396",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_湘钢瑞兴,湘钢瑞兴,G_HUNAN,G_HUNAN,1,sister_company,estimate,6989.0,7186.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"代购物资 6,989 7,186",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_凡益湘钢,凡益湘钢,G_HUNAN,G_HUNAN,1,sister_company,estimate,4424.0,4269.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"代购物资 4,424 4,269",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_湘钢物产,湘钢物产,G_HUNAN,G_HUNAN,1,sister_company,estimate,90000.0,22000.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 90,000 22,000",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_胜利钢管,胜利钢管,G_HUNAN,G_HUNAN,1,sister_company,estimate,40236.0,51957.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 40,236 51,957",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,E_LIANGANG_GROUP,涟钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,86087.0,83198.0,动力介质,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"动力介质 86,087 83,198",exact,exact,self,self_and_subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,E_LIANGANG_GROUP,涟钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,70877.0,37008.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"代购物资 70,877 37,008",exact,exact,self,self_and_subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,N_涟钢机电,涟钢机电,G_HUNAN,G_HUNAN,1,sister_company,estimate,632.0,5056.0,钢水,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢水 632 5,056",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_煤化新能源,煤化新能源,G_HUNAN,G_HUNAN,1,sister_company,estimate,219446.0,144193.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"代购物资 219,446 144,193",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_涟钢振兴,涟钢振兴,G_HUNAN,G_HUNAN,1,sister_company,estimate,16559.0,10836.0,钢坯,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢坯 16,559 10,836",exact,group_token,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_武义加工配送,武义加工配送,G_HUNAN,G_HUNAN,1,sister_company,estimate,35742.0,36070.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 35,742 36,070",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,E_HENGGANG_GROUP,衡钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,5131.0,5139.0,动力介质,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"动力介质 5,131 5,139",exact,exact,self,self_and_subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,E_HENGGANG_GROUP,衡钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,10669.0,10727.0,钢管,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢管 10,669 10,727",exact,exact,self,self_and_subsidiaries
lease,000932,湖南华菱钢铁股份有限公司,E_HENGGANG_GROUP,衡钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,199.0,199.0,租赁,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,租赁 199 199,exact,exact,self,self_and_subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,E_HENGGANG_GROUP,衡钢集团及其子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,387.0,388.0,废弃物,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,废弃物 387 388,exact,exact,self,self_and_subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,E_HUNAN_GROUP,湖南钢铁集团其他子公司,G_HUNAN,G_HUNAN,1,sister_company,estimate,2522.0,2527.0,动力介质,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"动力介质 2,522 2,527",exact,exact,self,subsidiaries
supply,000932,湖南华菱钢铁股份有限公司,N_湖南国贸集团,湖南国贸集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,152293.0,124601.0,钢材,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"钢材 152,293 124,601",exact,relationship,self,self
supply,000932,湖南华菱钢铁股份有限公司,N_湖南国贸集团,湖南国贸集团,G_HUNAN,G_HUNAN,1,sister_company,estimate,5000.0,0.0,代购物资,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"代购物资 5,000 0",exact,relationship,self,self
finance,E_HUNAN_GROUP,湖南钢铁集团及下属子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,parent_or_controlling_shareholder,estimate,15000.0,13131.0,利息收入、手续费及佣金收入,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"市场价 15,000 13,131",exact,exact,self_and_subsidiaries,self
finance,E_HUNAN_GROUP,湖南钢铁集团及下属子公司,000932,湖南华菱钢铁股份有限公司,G_HUNAN,G_HUNAN,1,parent_or_controlling_shareholder,estimate,9000.0,6084.0,利息支出,2026,000932,2026-01-22,data/gold/related_test/related_test_001_000932_annual_estimate.json,3,"利息支出 市场价 9,000 6,084",exact,exact,self_and_subsidiaries,self
supply,E_BAYI_GROUP,八钢公司之子公司（废钢）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,9150.0,662.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"9,150 662",exact,exact,subsidiaries,self
supply,E_BAYI_GROUP,八钢公司之子公司（钢铁制品）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,213400.0,30949.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"213,400 30,949",exact,exact,subsidiaries,self
supply,E_BAYI_GROUP,八钢公司之子公司（合金）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,11085.0,10077.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"11,085 10,077",exact,exact,subsidiaries,self
supply,E_BAYI_GROUP,八钢公司及子公司（焦煤、焦炭）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,216000.0,186504.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"216,000 186,504",exact,exact,self_and_subsidiaries,self
supply,E_BAYI_GROUP,八钢公司之子公司（石料）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,15149.0,13546.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"15,149 13,546",exact,exact,subsidiaries,self
supply,E_BAYI_GROUP,八钢公司之子公司（铁矿石）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,498253.0,422920.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"498,253 422,920",exact,exact,subsidiaries,self
supply,E_BAYI_GROUP,八钢公司及子分公司（资材备件）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,38.75,1.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,38.75 1,exact,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团及子公司（废钢）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,11954.0,9962.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"11,954 9,962",alias,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团之子公司（钢铁制品）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,359.0,240.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,359 240,alias,exact,subsidiaries,self
supply,E_BAOWU,宝武集团及子公司（合金）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,31204.0,28713.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"31,204 28,713",alias,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团之子公司（焦煤）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,12775.0,8517.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"12,775 8,517",alias,exact,subsidiaries,self
supply,E_BAOWU,宝武集团及子公司（焦炭）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,6554.0,4369.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"6,554 4,369",alias,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团之子公司（矿石）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,14466.0,12055.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,5,"14,466 12,055",alias,exact,subsidiaries,self
supply,E_BAOWU,宝武集团及子公司（石料）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,600.0,253.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,600 253,alias,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团及子公司（资材备件）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,119986.0,118499.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"119,986 118,499",alias,exact,self_and_subsidiaries,self
supply,E_BAOWU,宝武集团之联营企业（废钢）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,1502.0,1366.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"1,502 1,366",alias,exact,associates,self
supply,600581,本公司之联营企业（资材备件）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,104.0,208.0,采购商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,104 208,self_reference,exact,associates,self
service,E_BAYI_GROUP,八钢公司（房产土地租赁）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,14415.0,14415.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"14,415 14,415",exact,exact,self,self
service,E_BAYI_GROUP,八钢公司（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,160.0,160.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,160 160,exact,exact,self,self
service,E_BAYI_GROUP,八钢公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,5.0,4.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,5 4,exact,exact,self,self
service,E_BAYI_GROUP,八钢公司及子分公司(工程施工),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,978.0,368.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,978 368,exact,exact,self_and_subsidiaries,self
service,E_BAYI_GROUP,八钢公司及子公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,373.0,1.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,373 1,exact,exact,self_and_subsidiaries,self
service,E_BAYI_GROUP,八钢公司之联营企业(其他劳务),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,2393.0,1994.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"2,393 1,994",exact,exact,associates,self
service,E_BAYI_GROUP,八钢公司之子公司（房产土地租赁）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,176.0,140.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,176 140,exact,exact,subsidiaries,self
service,E_BAYI_GROUP,八钢公司之子公司（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,22838.0,19032.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"22,838 19,032",exact,exact,subsidiaries,self
service,E_BAOWU,宝武集团（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,69.0,69.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,69 69,alias,exact,self,self
service,E_BAOWU,宝武集团及子分公司(工程施工),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,38212.0,25474.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"38,212 25,474",alias,exact,self_and_subsidiaries,self
service,E_BAOWU,宝武集团之子分公司（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,sister_company,estimate,72033.0,60027.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"72,033 60,027",alias,exact,subsidiaries,self
service,E_BAOWU,宝武集团及子分公司（运输劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,23550.0,21409.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"23,550 21,409",alias,exact,self_and_subsidiaries,self
service,E_BAOWU,宝武集团之联营企业(工程施工),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,10210.0,9282.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"10,210 9,282",alias,exact,associates,self
service,E_BAOWU,宝武集团之联营企业(其他劳务),600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,other_related_party,estimate,188.0,125.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,188 125,alias,exact,associates,self
service,600581,本公司之联营企业（其他劳务）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,1691.0,1503.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,"1,691 1,503",self_reference,exact,associates,self
service,600581,本公司之联营企业（租赁）,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,9.0,9.0,接受劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,6,9 9,self_reference,exact,associates,self
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及子分公司(其他材料),G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,17620.0,17106.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"17,620 17,106",exact,exact,self,self_and_subsidiaries
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司之联营企业(其他材料),G_BAOWU,G_BAOWU,1,other_related_party,estimate,86.0,82.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,86 82,exact,exact,self,associates
supply,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及子分公司（钢材）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,489878.0,112254.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"489,878 112,254",exact,exact,self,self_and_subsidiaries
supply,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团及子公司(其他材料),G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,26751.0,26227.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"26,751 26,227",exact,alias,self,self_and_subsidiaries
supply,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团之子公司(钢材),G_BAOWU,G_BAOWU,1,sister_company,estimate,178816.0,176872.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"178,816 176,872",exact,alias,self,subsidiaries
supply,600581,新疆八一钢铁股份有限公司,600581,本公司之联营企业（钢材）,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,81992.0,64113.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"81,992 64,113",exact,self_reference,self,associates
supply,600581,新疆八一钢铁股份有限公司,600581,本公司之联营企业（其他材料）,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,300.0,670.0,销售产品商品,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,300 670,exact,self_reference,self,associates
service,600581,新疆八一钢铁股份有限公司,E_BAYI_GROUP,八钢公司及子分公司（提供劳务）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,1063.0,886.0,提供劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"1,063 886",exact,exact,self,self_and_subsidiaries
service,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团（提供劳务）,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,1540.0,1400.0,提供劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"1,540 1,400",exact,alias,self,self
service,600581,新疆八一钢铁股份有限公司,E_BAOWU,宝武集团之子公司（提供劳务）,G_BAOWU,G_BAOWU,1,sister_company,estimate,9271.0,7726.0,提供劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,"9,271 7,726",exact,alias,self,subsidiaries
service,600581,新疆八一钢铁股份有限公司,600581,本公司之联营企业（提供劳务）,G_BAOWU,G_BAOWU,1,associate_or_joint_venture,estimate,235.0,209.0,提供劳务,2026,600581,2026-03-30,data/gold/related_test/related_test_002_600581_annual_estimate.json,7,235 209,exact,self_reference,self,associates
finance,E_BAYI_GROUP,八钢公司及其下属子公司,600581,新疆八一钢铁股份有限公司,G_BAOWU,G_BAOWU,1,parent_or_controlling_shareholder,estimate,420000.0,,借款,2026,600581,2026-03-30,data/gold/related_test/related_test_003_600581_group_scope.json,2,八一钢铁 2026 年度向控股股东八钢公司及其下属子公司申请新增借款额度,exact,exact,self_and_subsidiaries,self
